index,price,returns,volatility
56,97.82731497,-0.00768976,0.00500000
57,97.39512863,-0.00441785,0.00500000
58,98.16353958,0.00788962,0.00500000
59,97.40965814,-0.00767985,0.00500000
60,97.89571101,0.00498978,0.00500000
61,97.42391212,-0.00481940,0.00500000
62,97.16668798,-0.00264026,0.00500000
63,96.88034606,-0.00294691,0.00500000
64,97.47498456,0.00613787,0.00500000
65,96.78414713,-0.00708733,0.00500000
66,96.81496713,0.00031844,0.00500000
67,96.97119583,0.00161368,0.00500000
68,96.36206674,-0.00628155,0.00500000
69,97.45713420,0.01136409,0.00500000
70,97.97827337,0.00534737,0.00500000
71,98.41897736,0.00449798,0.00500000
72,98.52805268,0.00110828,0.00500000
73,98.72745888,0.00202385,0.00500000
74,99.47070312,0.00752824,0.00500000
75,99.66642758,0.00196766,0.00500000
76,99.90293577,0.00237300,0.00500000
77,99.13517854,-0.00768503,0.00500000
78,98.48746914,-0.00653360,0.00500000
79,98.99156882,0.00511841,0.00500000
80,99.15101113,0.00161067,0.00500000
81,99.10272608,-0.00048698,0.00500000
82,99.50176668,0.00402654,0.00500000
83,99.69448839,0.00193687,0.00500000
84,100.33514587,0.00642621,0.00500000
85,100.63761819,0.00301462,0.00500000
86,100.42309679,-0.00213162,0.00500000
87,100.20757220,-0.00214617,0.00500000
88,100.24904086,0.00041383,0.00500000
89,100.46662839,0.00217047,0.00500000
90,100.73699289,0.00269109,0.00500000
91,100.66474254,-0.00071722,0.00500000
92,100.18350726,-0.00478057,0.00500000
93,99.61593261,-0.00566535,0.00500000
94,100.13409997,0.00520165,0.00500000
95,99.43664394,-0.00696522,0.00500000
96,99.82754442,0.00393115,0.00500000
97,99.59905592,-0.00228883,0.00500000
98,98.78603041,-0.00816298,0.00500000
99,99.36320073,0.00584263,0.00500000
100,99.48377073,0.00121343,0.00500000
101,99.18190157,-0.00303436,0.00500000
102,99.02058180,-0.00162650,0.00500000
103,99.32727800,0.00309730,0.00500000
104,98.88984588,-0.00440395,0.00500000
105,99.11587236,0.00228564,0.00500000
106,99.25318330,0.00138536,0.00500000
107,98.52815201,-0.00730487,0.00500000
108,99.45485915,0.00940551,0.00500000
109,100.69203012,0.01243952,0.00500000
110,100.76409383,0.00071568,0.00500000
111,100.98190351,0.00216158,0.00500000
112,100.37779645,-0.00598233,0.00500000
113,100.11668954,-0.00260124,0.00500000
114,100.11677110,0.00000081,0.00500000
115,100.76298495,0.00645460,0.00500000
116,101.15713439,0.00391165,0.00500000
117,101.47156475,0.00310834,0.00500000
118,102.33968708,0.00855533,0.00500000
119,102.16523873,-0.00170460,0.00500000
120,102.46254334,0.00291004,0.00500000
121,102.38431609,-0.00076347,0.00500000
122,101.50294206,-0.00860849,0.00500000
123,101.47560165,-0.00026936,0.00500000
124,102.41232416,0.00923101,0.00500000
125,102.30939139,-0.00100508,0.00500000
126,102.44860139,0.00136068,0.00500000
127,102.84046400,0.00382497,0.00500000
128,102.13765135,-0.00683401,0.00500000
129,101.95929001,-0.00174628,0.00500000
130,101.38545282,-0.00562810,0.00500000
131,101.58120894,0.00193081,0.00500000
132,100.89560133,-0.00674935,0.00500000
133,101.47964935,0.00578864,0.00500000
134,101.70303750,0.00220131,0.00500000
135,102.02387746,0.00315467,0.00500000
136,101.51163180,-0.00502084,0.00500000
137,101.61400593,0.00100850,0.00500000
138,102.06293174,0.00441795,0.00500000
139,101.81399019,-0.00243910,0.00500000
140,101.19443339,-0.00608518,0.00500000
141,101.45312042,0.00255634,0.00500000
142,101.50568492,0.00051812,0.00500000
143,101.41717747,-0.00087195,0.00500000
144,101.35241596,-0.00063857,0.00500000
145,101.47187763,0.00117868,0.00500000
146,100.57939105,-0.00879541,0.00500000
147,100.05860171,-0.00517789,0.00500000
148,98.66340096,-0.01394384,0.00500000
149,98.05485683,-0.00616788,0.00500000
150,98.70096435,0.00658925,0.00500000
151,99.10930876,0.00413719,0.00500000
152,100.10253681,0.01002154,0.00500000
153,100.58442347,0.00481393,0.00500000
154,100.01237436,-0.00568725,0.00500000
155,99.44777466,-0.00564530,0.00500000
156,99.76755329,0.00321554,0.00500000
157,98.71878736,-0.01051209,0.00500000
158,99.86057990,0.01156611,0.00500000
159,100.24254327,0.00382497,0.00500000
160,100.90426799,0.00660124,0.00500000
161,101.37781198,0.00469300,0.00500000
162,101.99486032,0.00608662,0.00500000
163,102.39833982,0.00395588,0.00500000
164,102.19251263,-0.00201006,0.00500000
165,101.59706303,-0.00582674,0.00500000
166,101.89769094,0.00295902,0.00500000
167,101.94774968,0.00049126,0.00500000
168,101.95408085,0.00006210,0.00500000
169,101.63330411,-0.00314629,0.00500000
170,102.42103052,0.00775067,0.00500000
171,102.78218153,0.00352614,0.00500000
172,103.06509279,0.00275253,0.00500000
173,103.01744429,-0.00046231,0.00500000
174,103.54656230,0.00513620,0.00500000
175,103.34213462,-0.00197426,0.00500000
176,103.90303074,0.00542756,0.00500000
177,104.76790067,0.00832382,0.00500000
178,104.62485787,-0.00136533,0.00500000
179,103.92349032,-0.00670364,0.00500000
180,104.22391723,0.00289085,0.00500000
181,103.27809770,-0.00907488,0.00500000
182,102.60430398,-0.00652407,0.00500000
183,102.90911831,0.00297078,0.00500000
184,102.49646806,-0.00400985,0.00500000
185,103.03135931,0.00521863,0.00500000
186,103.82717267,0.00772399,0.00500000
187,104.06832074,0.00232259,0.00500000
188,103.95227496,-0.00111509,0.00500000
189,103.51309798,-0.00422479,0.00500000
190,103.77200581,0.00250121,0.00500000
191,104.56802054,0.00767080,0.00500000
192,104.67740192,0.00104603,0.00500000
193,104.55918405,-0.00112935,0.00500000
194,104.23307089,-0.00311893,0.00500000
195,104.36706836,0.00128556,0.00500000
196,104.49061724,0.00118379,0.00500000
197,104.37976329,-0.00106090,0.00500000
198,105.09725298,0.00687384,0.00500000
199,105.55026156,0.00431038,0.00500000
200,105.32416658,-0.00214206,0.00500000
201,105.19783810,-0.00119943,0.00500000
202,105.00084004,-0.00187264,0.00500000
203,104.15647420,-0.00804152,0.00500000
204,103.70106405,-0.00437237,0.00500000
205,103.75984956,0.00056687,0.00500000
206,103.29054453,-0.00452299,0.00500000
207,103.70488723,0.00401143,0.00500000
208,104.20420100,0.00481476,0.00500000
209,103.75245892,-0.00433516,0.00500000
210,104.04377349,0.00280778,0.00500000
211,104.38471454,0.00327690,0.00500000
212,105.34044066,0.00915581,0.00500000
213,104.48981804,-0.00807499,0.00500000
214,104.72925269,0.00229146,0.00500000
215,104.35838447,-0.00354121,0.00500000
216,105.27493983,0.00878277,0.00500000
217,105.00900766,-0.00252607,0.00500000
218,104.61721118,-0.00373107,0.00500000
219,104.41933666,-0.00189141,0.00500000
220,103.96690037,-0.00433288,0.00500000
221,104.37252060,0.00390144,0.00500000
222,103.97359629,-0.00382212,0.00500000
223,105.05281673,0.01037975,0.00500000
224,104.90786541,-0.00137979,0.00500000
225,105.40380460,0.00472738,0.00500000
226,106.63224101,0.01165457,0.00500000
227,106.49263339,-0.00130924,0.00500000
228,106.10065362,-0.00368082,0.00500000
229,105.28937538,-0.00764631,0.00500000
230,105.24466589,-0.00042463,0.00500000
231,105.25692350,0.00011647,0.00500000
232,104.45443307,-0.00762411,0.00500000
233,103.78333646,-0.00642478,0.00500000
234,102.79545954,-0.00951865,0.00500000
235,101.78698820,-0.00981047,0.00500000
236,101.85566282,0.00067469,0.00500000
237,102.41808571,0.00552176,0.00500000
238,102.57564347,0.00153838,0.00500000
239,103.11056152,0.00521486,0.00500000
240,103.13482912,0.00023536,0.00500000
241,103.77207345,0.00617875,0.00500000
242,104.49331547,0.00695025,0.00500000
243,104.50852436,0.00014555,0.00500000
244,105.08579516,0.00552367,0.00500000
245,105.10351137,0.00016859,0.00500000
246,105.98416044,0.00837887,0.00500000
247,105.34908923,-0.00599213,0.00500000
248,105.46452829,0.00109578,0.00500000
249,105.26553390,-0.00188684,0.00500000
250,104.94309036,-0.00306314,0.00500000
251,104.54772321,-0.00376744,0.00500000
252,103.96922708,-0.00553332,0.00500000
253,103.91281586,-0.00054258,0.00500000
254,104.29725938,0.00369967,0.00500000
255,104.16352193,-0.00128227,0.00500000
256,103.64433921,-0.00498430,0.00500000
257,103.30385830,-0.00328509,0.00500000
258,102.02010108,-0.01242700,0.00500000
259,101.40029364,-0.00607535,0.00500000
260,101.67520904,0.00271119,0.00500000
261,101.29200707,-0.00376888,0.00500000
262,100.71833376,-0.00566356,0.00500000
263,100.81240109,0.00093396,0.00500000
264,100.97969219,0.00165943,0.00500000
265,100.88201343,-0.00096731,0.00500000
266,100.46938582,-0.00409020,0.00500000
267,100.32163704,-0.00147059,0.00500000
268,100.23690336,-0.00084462,0.00500000
269,99.62000735,-0.00615438,0.00500000
270,98.54552819,-0.01078578,0.00500000
271,98.11701152,-0.00434841,0.00500000
272,97.97192500,-0.00147871,0.00500000
273,97.39716572,-0.00586657,0.00500000
274,97.19043604,-0.00212254,0.00500000
275,96.96271868,-0.00234300,0.00500000
276,96.66213921,-0.00309995,0.00500000
277,96.71808740,0.00057880,0.00500000
278,96.19170005,-0.00544249,0.00500000
279,96.25065116,0.00061285,0.00500000
280,96.35197970,0.00105276,0.00500000
281,95.86508066,-0.00505334,0.00500000
282,96.11571405,0.00261444,0.00500000
283,95.78967379,-0.00339216,0.00500000
284,95.39549208,-0.00411508,0.00500000
285,95.06259680,-0.00348963,0.00500000
286,94.26026867,-0.00844000,0.00500000
287,93.63975902,-0.00658294,0.00500000
288,93.35951999,-0.00299274,0.00500000
289,93.34393532,-0.00016693,0.00500000
290,93.59693844,0.00271044,0.00500000
291,94.31823156,0.00770638,0.00500000
292,94.04310335,-0.00291702,0.00500000
293,94.51451588,0.00501273,0.00500000
294,94.70263721,0.00199040,0.00500000
295,95.10086073,0.00420499,0.00500000
296,94.42069476,-0.00715205,0.00500000
297,94.40822663,-0.00013205,0.00500000
298,94.66943796,0.00276683,0.00500000
299,94.48288862,-0.00197053,0.00500000
300,93.98631730,-0.00525567,0.00500000
301,93.77556962,-0.00224232,0.00500000
302,93.42769743,-0.00370962,0.00500000
303,92.34977408,-0.01153751,0.00500000
304,92.64103173,0.00315385,0.00500000
305,92.27230864,-0.00398013,0.00500000
306,92.25223351,-0.00021756,0.00500000
307,93.13119617,0.00952782,0.00500000
308,93.30742331,0.00189225,0.00500000
309,92.83338513,-0.00508039,0.00500000
310,92.57995222,-0.00272998,0.00500000
311,92.66973248,0.00096976,0.00500000
312,92.88031423,0.00227239,0.00500000
313,92.82398865,-0.00060643,0.00500000
314,92.58800501,-0.00254227,0.00500000
315,92.87017401,0.00304758,0.00500000
316,92.85664699,-0.00014566,0.00500000
317,93.79287804,0.01008254,0.00500000
318,93.73560690,-0.00061061,0.00500000
319,93.50926176,-0.00241472,0.00500000
320,94.15124453,0.00686545,0.00500000
321,95.00575556,0.00907594,0.00500000
322,95.33821883,0.00349940,0.00500000
323,95.66346576,0.00341151,0.00500000
324,95.73051770,0.00070091,0.00500000
325,95.72344504,-0.00007388,0.00500000
326,96.21879834,0.00517484,0.00500000
327,96.28704839,0.00070932,0.00500000
328,96.43029902,0.00148775,0.00500000
329,96.35121774,-0.00082009,0.00500000
330,96.64612335,0.00306074,0.00500000
331,96.57402341,-0.00074602,0.00500000
332,96.60449024,0.00031548,0.00500000
333,97.04653180,0.00457579,0.00500000
334,97.14703571,0.00103563,0.00500000
335,96.44054787,-0.00727236,0.00500000
336,96.06635078,-0.00388008,0.00500000
337,96.21387520,0.00153565,0.00500000
338,96.93484222,0.00749338,0.00500000
339,97.19680406,0.00270245,0.00500000
340,97.37846544,0.00186901,0.00500000
341,97.67982254,0.00309470,0.00500000
342,98.13454136,0.00465520,0.00500000
343,97.64290972,-0.00500977,0.00500000
344,97.78303856,0.00143512,0.00500000
345,98.11439237,0.00338866,0.00500000
346,97.15972199,-0.00973018,0.00500000
347,97.35036827,0.00196219,0.00500000
348,96.75680770,-0.00609716,0.00500000
349,97.17029026,0.00427342,0.00500000
350,97.75367967,0.00600378,0.00500000
351,97.93419760,0.00184666,0.00500000
352,98.19862500,0.00270005,0.00500000
353,97.54299404,-0.00667658,0.00500000
354,98.18848971,0.00661755,0.00500000
355,98.55931038,0.00377662,0.00500000
356,99.18107772,0.00630856,0.00500000
357,99.38367786,0.00204273,0.00500000
358,99.02682231,-0.00359069,0.00500000
359,98.59644702,-0.00434605,0.00500000
360,99.67635619,0.01095282,0.00500000
361,99.26030679,-0.00417400,0.00500000
362,99.40772667,0.00148518,0.00500000
363,99.82279795,0.00417544,0.00500000
364,100.13658375,0.00314343,0.00500000
365,100.58405782,0.00446864,0.00500000
366,100.61282968,0.00028605,0.00500000
367,99.83980782,-0.00768313,0.00500000
368,99.52055020,-0.00319770,0.00500000
369,99.05315673,-0.00469645,0.00500000
370,99.04338516,-0.00009865,0.00500000
371,100.47883764,0.01449317,0.00500000
372,100.43859609,-0.00040050,0.00500000
373,100.34368679,-0.00094495,0.00500000
374,100.08408955,-0.00258708,0.00500000
375,99.33061843,-0.00752838,0.00500000
376,99.13558430,-0.00196348,0.00500000
377,99.09113775,-0.00044834,0.00500000
378,99.02715446,-0.00064570,0.00500000
379,99.28552521,0.00260909,0.00500000
380,98.98357393,-0.00304124,0.00500000
381,98.98908551,0.00005568,0.00500000
382,98.46001197,-0.00534477,0.00500000
383,97.87471268,-0.00594454,0.00500000
384,98.30115477,0.00435702,0.00500000
385,98.08005612,-0.00224920,0.00500000
386,97.90871706,-0.00174693,0.00500000
387,97.70393890,-0.00209152,0.00500000
388,97.54184966,-0.00165898,0.00500000
389,96.92585097,-0.00631522,0.00500000
390,97.31230191,0.00398708,0.00500000
391,97.17999353,-0.00135963,0.00500000
392,97.43888681,0.00266406,0.00500000
393,98.58976471,0.01181128,0.00500000
394,98.53122019,-0.00059382,0.00500000
395,98.31623635,-0.00218189,0.00500000
396,98.07839922,-0.00241910,0.00500000
397,98.56470369,0.00495832,0.00500000
398,98.97881213,0.00420139,0.00500000
399,98.58733108,-0.00395520,0.00500000
400,98.24005758,-0.00352250,0.00500000
401,98.64456561,0.00411755,0.00500000
402,98.60493830,-0.00040172,0.00500000
403,98.16379388,-0.00447386,0.00500000
404,98.01272110,-0.00153899,0.00500000
405,97.76364263,-0.00254129,0.00500000
406,99.02337820,0.01288552,0.00500000
407,98.94770425,-0.00076420,0.00500000
408,98.60402053,-0.00347339,0.00500000
409,99.07695874,0.00479634,0.00500000
410,99.19986939,0.00124056,0.00500000
411,98.93641763,-0.00265577,0.00500000
412,98.97580772,0.00039814,0.00500000
413,99.15547605,0.00181528,0.00500000
414,98.33897205,-0.00823458,0.00500000
415,99.14586928,0.00820526,0.00500000
416,98.70046446,-0.00449242,0.00500000
417,98.45125747,-0.00252488,0.00500000
418,99.04984922,0.00608008,0.00500000
419,98.49934265,-0.00555787,0.00500000
420,98.89956920,0.00406324,0.00500000
421,98.40487253,-0.00500201,0.00500000
422,98.01925706,-0.00391866,0.00500000
423,97.49513892,-0.00534709,0.00500000
424,97.05126599,-0.00455277,0.00500000
425,97.29353381,0.00249629,0.00500000
426,98.04827816,0.00775739,0.00500000
427,98.23153424,0.00186904,0.00500000
428,98.34646295,0.00116998,0.00500000
429,98.36056992,0.00014344,0.00500000
430,98.64667652,0.00290875,0.00500000
431,98.92679874,0.00283965,0.00500000
432,99.58592690,0.00666279,0.00500000
433,99.15298906,-0.00434738,0.00500000
434,98.84004873,-0.00315614,0.00500000
435,99.49442807,0.00662059,0.00500000
436,99.49866404,0.00004257,0.00500000
437,99.36209901,-0.00137253,0.00500000
438,100.04414877,0.00686428,0.00500000
439,100.08715970,0.00042992,0.00500000
440,99.64511714,-0.00441658,0.00500000
441,100.87145208,0.01230702,0.00500000
442,100.54287817,-0.00325735,0.00500000
443,101.03275343,0.00487230,0.00500000
444,101.63463468,0.00595729,0.00500000
445,101.00441764,-0.00620081,0.00500000
446,101.51395479,0.00504470,0.00500000
447,101.85459283,0.00335558,0.00500000
448,101.87815020,0.00023128,0.00500000
449,101.70297780,-0.00171943,0.00500000
450,101.14282909,-0.00550769,0.00500000
451,100.50814590,-0.00627512,0.00500000
452,100.99778213,0.00487161,0.00500000
453,100.91953058,-0.00077478,0.00500000
454,100.67046665,-0.00246795,0.00500000
455,100.67527245,0.00004774,0.00500000
456,101.02997277,0.00352321,0.00500000
457,102.14385425,0.01102526,0.00500000
458,101.81041980,-0.00326436,0.00500000
459,101.14854778,-0.00650102,0.00500000
460,100.63633489,-0.00506397,0.00500000
461,100.72919968,0.00092278,0.00500000
462,100.98649665,0.00255434,0.00500000
463,101.01220521,0.00025457,0.00500000
464,100.87818933,-0.00132673,0.00500000
465,100.05762175,-0.00813424,0.00500000
466,99.90237840,-0.00155154,0.00500000
467,100.00042642,0.00098144,0.00500000
468,99.92668985,-0.00073736,0.00500000
469,100.09717907,0.00170614,0.00500000
470,100.04839812,-0.00048734,0.00500000
471,100.12877984,0.00080343,0.00500000
472,100.09452024,-0.00034216,0.00500000
473,100.15057533,0.00056002,0.00500000
474,100.34352422,0.00192659,0.00500000
475,101.18924961,0.00842830,0.00500000
476,100.56154016,-0.00620332,0.00500000
477,99.37308420,-0.01181820,0.00500000
478,99.60109270,0.00229447,0.00500000
479,99.88981390,0.00289878,0.00500000
480,99.87504977,-0.00014780,0.00500000
481,99.85379663,-0.00021280,0.00500000
482,100.30943111,0.00456302,0.00500000
483,99.59366192,-0.00713561,0.00500000
484,99.31577823,-0.00279017,0.00500000
485,98.70209929,-0.00617907,0.00500000
486,98.91654276,0.00217263,0.00500000
487,99.21065356,0.00297332,0.00500000
488,98.80443482,-0.00409451,0.00500000
489,98.74127968,-0.00063919,0.00500000
490,99.00011504,0.00262135,0.00500000
491,98.33049857,-0.00676379,0.00500000
492,98.56276699,0.00236212,0.00500000
493,98.78755306,0.00228064,0.00500000
494,98.84306719,0.00056195,0.00500000
495,98.75223834,-0.00091892,0.00500000
496,98.72778720,-0.00024760,0.00500000
497,98.21141845,-0.00523023,0.00500000
498,99.02207086,0.00825416,0.00500000
499,98.58125210,-0.00445172,0.00500000
500,98.40358800,-0.00180221,0.00500000
501,97.19690844,-0.01226256,0.00500000
502,96.52211002,-0.00694259,0.00500000
503,96.21968147,-0.00313326,0.00500000
504,96.00989318,-0.00218031,0.00500000
505,96.69035675,0.00708743,0.00500000
506,95.86020358,-0.00858569,0.00500000
507,95.21364499,-0.00674481,0.00500000
508,95.80078460,0.00616655,0.00500000
509,95.86864314,0.00070833,0.00500000
510,96.33578338,0.00487271,0.00500000
511,96.11254137,-0.00231733,0.00500000
512,93.96010805,-0.02239493,0.02500000
513,89.25008721,-0.05012788,0.02500000
514,89.98241404,0.00820533,0.02500000
515,89.15423155,-0.00920383,0.02500000
516,87.31796608,-0.02059650,0.02500000
517,86.32807164,-0.01133666,0.02500000
518,88.61183845,0.02645451,0.02500000
519,86.03964455,-0.02902766,0.02500000
520,85.57440429,-0.00540728,0.02500000
521,85.38513696,-0.00221173,0.02500000
522,82.04829911,-0.03907984,0.02500000
523,77.38244653,-0.05686715,0.02500000
524,78.04803127,0.00860124,0.02500000
525,79.05664665,0.01292301,0.02500000
526,76.32302896,-0.03457796,0.02500000
527,74.84267753,-0.01939587,0.02500000
528,77.18006598,0.03123069,0.02500000
529,74.75421684,-0.03143103,0.02500000
530,77.48856749,0.03657788,0.02500000
531,75.86505206,-0.02095168,0.02500000
532,76.41374248,0.00723245,0.02500000
533,74.88209742,-0.02004410,0.02500000
534,73.58635077,-0.01730382,0.02500000
535,70.41863494,-0.04304760,0.02500000
536,71.74532820,0.01884009,0.02500000
537,71.27588801,-0.00654315,0.02500000
538,68.14139156,-0.04397695,0.02500000
539,70.26519859,0.03116765,0.02500000
540,68.11812458,-0.03055672,0.02500000
541,65.92907777,-0.03213604,0.02500000
542,65.08320688,-0.01283001,0.02500000
543,61.93141010,-0.04842719,0.02500000
544,59.67060171,-0.03650504,0.02500000
545,60.10861636,0.00734054,0.02500000
546,61.82606528,0.02857242,0.02500000
547,61.83166962,0.00009065,0.02500000
548,62.50298313,0.01085711,0.02500000
549,64.13631688,0.02613209,0.02500000
550,65.53137457,0.02175145,0.02500000
551,66.89988792,0.02088333,0.02500000
552,67.57521226,0.01009455,0.02500000
553,68.34978195,0.01146233,0.02500000
554,67.05436084,-0.01895282,0.02500000
555,65.96945256,-0.01617953,0.02500000
556,64.99768063,-0.01473064,0.02500000
557,64.57514912,-0.00650072,0.02500000
558,65.01584060,0.00682447,0.02500000
559,63.56467747,-0.02232015,0.02500000
560,64.85134655,0.02024189,0.02500000
561,63.29117335,-0.02405768,0.02500000
562,63.79416414,0.00794725,0.02500000
563,64.68262539,0.01392700,0.02500000
564,63.92952533,-0.01164300,0.02500000
565,63.89250670,-0.00057905,0.02500000
566,65.23323882,0.02098418,0.02500000
567,65.53251763,0.00458783,0.02500000
568,65.15913273,-0.00569770,0.02500000
569,67.78963077,0.04037037,0.02500000
570,68.34018428,0.00812150,0.02500000
571,69.26231134,0.01349319,0.02500000
572,71.05252625,0.02584688,0.02500000
573,70.62898493,-0.00596096,0.02500000
574,71.37233422,0.01052471,0.02500000
575,70.57928769,-0.01111140,0.02500000
576,70.39722225,-0.00257959,0.02500000
577,69.82302052,-0.00815660,0.02500000
578,70.22037284,0.00569085,0.02500000
579,71.33723874,0.01590515,0.02500000
580,69.85851537,-0.02072863,0.02500000
581,69.60280721,-0.00366037,0.02500000
582,69.32327735,-0.00401607,0.02500000
583,69.92440566,0.00867138,0.02500000
584,71.60889337,0.02409013,0.02500000
585,74.01553258,0.03360810,0.02500000
586,73.94219805,-0.00099080,0.02500000
587,75.66518741,0.02330184,0.02500000
588,71.64293540,-0.05315855,0.02500000
589,71.74060009,0.00136321,0.02500000
590,73.34154645,0.02231576,0.02500000
591,75.01032026,0.02275346,0.02500000
592,73.09966267,-0.02547193,0.02500000
593,72.82201418,-0.00379822,0.02500000
594,69.46049017,-0.04616082,0.02500000
595,71.71796338,0.03250010,0.02500000
596,72.06990422,0.00490729,0.02500000
597,70.40703881,-0.02307295,0.02500000
598,71.69279657,0.01826178,0.02500000
599,73.68550226,0.02779506,0.02500000
600,71.44489543,-0.03040770,0.02500000
601,68.87638509,-0.03595093,0.02500000
602,68.62919666,-0.00358887,0.02500000
603,66.18500675,-0.03561443,0.02500000
604,66.02156031,-0.00246954,0.02500000
605,63.94828060,-0.03140307,0.02500000
606,62.08954667,-0.02906621,0.02500000
607,58.89195175,-0.05149973,0.02500000
608,59.37387595,0.00818319,0.02500000
609,60.74354443,0.02306854,0.02500000
610,59.72263044,-0.01680695,0.02500000
611,62.48957809,0.04632997,0.02500000
612,63.26678888,0.01243745,0.02500000
613,63.89531426,0.00993452,0.02500000
614,63.90237629,0.00011053,0.02500000
615,65.32177696,0.02221202,0.02500000
616,65.41785524,0.00147085,0.02500000
617,64.97627468,-0.00675015,0.02500000
618,63.77845493,-0.01843472,0.02500000
619,63.75976306,-0.00029307,0.02500000
620,64.89841461,0.01785847,0.02500000
621,68.09340717,0.04923067,0.02500000
622,64.19216287,-0.05729254,0.02500000
623,63.06394549,-0.01757562,0.02500000
624,62.29214470,-0.01223838,0.02500000
625,61.75489338,-0.00862470,0.02500000
626,59.79286869,-0.03177116,0.02500000
627,59.37700306,-0.00695510,0.02500000
628,57.34610984,-0.03420336,0.02500000
629,55.72301571,-0.02830347,0.02500000
630,52.52268159,-0.05743290,0.02500000
631,54.31230389,0.03407332,0.02500000
632,54.38692699,0.00137396,0.02500000
633,54.72487380,0.00621375,0.02500000
634,52.72284869,-0.03658346,0.02500000
635,53.24730728,0.00994746,0.02500000
636,51.63955195,-0.03019412,0.02500000
637,53.08623069,0.02801494,0.02500000
638,52.85682091,-0.00432146,0.02500000
639,50.50888530,-0.04442067,0.02500000
640,51.09564409,0.01161694,0.02500000
641,49.14904860,-0.03809709,0.02500000
642,48.12196323,-0.02089736,0.02500000
643,48.87633878,0.01567633,0.02500000
644,49.36643808,0.01002733,0.02500000
645,47.80113947,-0.03170775,0.02500000
646,47.97214230,0.00357738,0.02500000
647,48.13549003,0.00340505,0.02500000
648,49.85921028,0.03580976,0.02500000
649,49.63679971,-0.00446077,0.02500000
650,50.72374965,0.02189807,0.02500000
651,50.74988662,0.00051528,0.02500000
652,53.77467008,0.05960178,0.02500000
653,51.07228397,-0.05025389,0.02500000
654,50.60133102,-0.00922130,0.02500000
655,51.26251222,0.01306648,0.02500000
656,52.79885068,0.02997002,0.02500000
657,53.05512239,0.00485374,0.02500000
658,52.43359076,-0.01171483,0.02500000
659,52.00912524,-0.00809530,0.02500000
660,51.25856694,-0.01443128,0.02500000
661,51.80549373,0.01066996,0.02500000
662,51.55821917,-0.00477313,0.02500000
663,51.69334979,0.00262093,0.02500000
664,49.11086901,-0.04995770,0.02500000
665,48.91646980,-0.00395837,0.02500000
666,49.63704012,0.01473063,0.02500000
667,50.39855842,0.01534173,0.02500000
668,48.69341112,-0.03383326,0.02500000
669,46.37633729,-0.04758496,0.02500000
670,46.70419956,0.00706960,0.02500000
671,44.00080853,-0.05788325,0.02500000
672,42.27662101,-0.03918536,0.02500000
673,40.10062918,-0.05147033,0.02500000
674,39.91332606,-0.00467083,0.02500000
675,39.30122461,-0.01533577,0.02500000
676,38.64352239,-0.01673490,0.02500000
677,39.61933760,0.02525171,0.02500000
678,41.20070249,0.03991397,0.02500000
679,41.29705442,0.00233860,0.02500000
680,40.74753718,-0.01330645,0.02500000
